url,label,prediction
https://www.en.wikipedia.org/wiki/Victor_Adamson,1,1
https://www.rapidog.com/layne-staley-angry-chair-book-rapidshare.html,1,-1
http://business-suite-info-contact-support.pages.dev,-1,1
https://www.filmimaging.digitalmedianet.com/article/Granite-Hill-Estates-to-Welcome-Acrylic-Painter-Robert-L-Page--1757551,1,1
https://www.njmg.typepad.com/sbi/latin_american_soccer/,1,1
https://www.milescity.com/forums/posts/view/?fpid=121808,1,1
http://crm.idaman.org/app/language/norwegian/c-agricole/913e7c48093c058/region.php?particulier,-1,1
https://www.shivamdesignerz.com/,1,1
https://www.en.wikipedia.org/wiki/Jim_Bailey_(American_football),1,1
https://www.suara.com,1,-1
https://www.montreal.arounder.com/en/city-tour/astral-concert-venue.html,1,1
http://derlipapelaria.com.br/ginger/riches,-1,-1
https://www.pipl.com/directory/people/Guy/Pollock,1,-1
https://www.ottawastart.com/story/1312.php,1,1
https://www.au.answers.yahoo.com/question/index?qid=20100124214223AADfr3j,1,1
https://www.ca.ratemyteachers.com/academie-dunton/37559-s,1,1
http://cf-ipfs.com/ipfs/qmtnsehc9agkiqtchub4fnxeqkzb1nww3s4gevbryxv5vx,-1,1
http://9hddformalds.s3.ca-central-1.amazonaws.com/update1.html,-1,1
http://content-193659634.curetrick.com/nextvrf.html?location=8a7a70b30be6518ad169cc706f5f3720,-1,1
http://codashopgratis2022.xcloud.biz.id,-1,1
http://ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/admin.php,-1,1
https://www.encyclopedia2.thefreedictionary.com/Hutchins%2c+Robert+Maynard,1,-1
https://www.local.yahoo.com/info-21412976-antioch-recycling-center-antioch,1,1
http://bafybeifunv77jqkr4webcjki56lnbfykk3ycnzqrugpamtdutxoub2cooq.ipfs.cf-ipfs.com,-1,1
http://5674763498684593.com,-1,1
https://www.high-schools.com/schools/8729/paseo-acad.-of-performing-arts.html,1,1
https://www.itvt.com/interview/8402/interview-albert-cheng-evp-digital-media-disneyabc-television-group-and-lori-schwartz,1,1
https://www.people.famouswhy.com/betty_grable/,1,1
https://www.publications.newberry.org/frontiertoheartland/items/browse?search=Lacroix%2C+Jacques+Hubert,1,-1
https://www.news.boxrec.com/news/2011/eamonn-o%E2%80%99kane-and-tommy-tolan-weigh-%E2%80%9Cbrawl-brownlow%E2%80%9D-irish-small-show,1,1
http://codashopnewvip1.duckdns.org,-1,-1
http://128.1.185.109/authflow/password-recovery/?redirecturi=/signin?returnuri=https://www.paypal.com/cgi-bin/webscr?cmd=_account&country.x=us&locale.x=en_us,-1,-1
https://www.flaggedrevs.labs.wikimedia.org/wiki/Don_Dunstan,1,-1
http://demo.taxi.extreme.org.in/deujargieuk3ddngqikxxcv164wjnsp4,-1,-1
https://www.hosted2.ap.org/CARIE/a4cb5a6027c04c8690df451653b3b750/Article_2011-10-27-Team%20Bus%20Shooting/id-8fa1b8b4cfd940978c0b70519d3e5f3b,1,1
http://69.167.151.209/files/604849ee66aaf886c6600fc444768c18/details.php,-1,1
http://5.45.121.94/Scotia/b57edc3385e59ae8304c0351a9e3ff61/mfaAuth.php,-1,-1
https://www.garage-door-repair-bonita-nationalcity-chulavista-imperialbeach.com/,1,1
https://www.most-beautiful.ru-woman.com/inf_telephone_862.html,1,1
https://www.danielhuezo.com/,1,1
http://co53384.tw1.ru/sogex_-sg/dir/connexion.html,-1,1
http://armorluseqatarpetroleum.com/compagnie/service,-1,1
http://ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/css/css/css/js/js/css/css/js/js/css/office.php,-1,-1
http://190.211.254.193/banks/cibc/ebm-mobile-app/index.html,-1,1
https://www.poshcode.org/1422,1,-1
http://biomedika.co.id/webmin/tinymce/jscripts/tiny_mce/utils/kr/english%20newchn/newchn/index.php?email=3Djabez@kdhec.com,-1,1
http://daskrimti-jabar.web.id/library/repository,-1,1
http://3999cho.jumpmutchsskelyton.com/?vgh=y2hvqgluy29tbs5jb20=?q=ahr0chm6ly93d3cuz29vz2xllmnvbq==?q=y2hvqgluy29tbs5jb20=,-1,1
http://bandbsa.be/wp-includes/post/china/logistic/intraship/ems/rand/ems/rand/ems/rand/ems/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash/flash20131115.swf,-1,1
https://www.mauricerichard.org/,1,1
https://www.mcgillunderground.com/?cat=6,1,1
https://www.handsomefurs.com/,1,1
http://c1781279.ferozo.com/login/mabanquepostale/id/e49e4,-1,1
http://colpainfos.byethost6.com,-1,1
http://amiiv.co.tz/wp-admin/network/-/manage_your_appleid/sign-in/e32487f8c1db91eaf0fa236d5a609e2f/login.php?cmd=_account-details&session=0ce8129c822de7a6ce70950d440e182d69c9ae18f2189dbd8fe610b3b1db6a6e1cde199f,-1,1
https://www.hubspot.com,1,1
https://www.mp3bear.com/?q=lo+key,1,1
http://142.93.80.65/banks/td/step1.html,-1,-1
https://www.moviesberg.net/game-2011-hindi-movie-watch-online.html,1,1
http://ciclomodatorto.it/modules/smartprestashopthemeadmin/css/internetbanking.htm,-1,1
http://03vhot.codesandbox.io/?dg=bwljagvsbguuynjhemllckb2axnpymxlc2ntlmnvbq==,-1,1
http://biolinky.co/luckyxspin,-1,1
https://www.friendseat.com/restaurants/Chicago/House-of-Blues-Restaurant,1,1
http://c7fe45f2.gdeylwyt.website/amagc,-1,1
https://www.finance.yahoo.com/q?s=REX.V,1,1
http://ceuntasoportmic134.0hi.me,-1,1
https://www.megauploadtrend.com/m/music+station+hey+say+jump+megaupload.html,1,1
https://www.homepage.usask.ca/~lowey/essex/,1,-1
https://www.bookreview.mostlyfiction.com/2009/heroic-measures-by-jill-ciment/,1,1
https://www.fredtalk.fredericksburg.com/showflat.php?Cat=0&Number=781348&an=0&page=2,1,-1
http://365ok17.com,-1,-1
http://austinl33.github.io,-1,1
http://civilcontractorsinmumbai.in/signonv2screen/bankofamerica/7d754139,-1,1
https://www.forums.superiorpics.com/ubbthreads/ubbthreads.php/topics/3348821/Sarah_Hyland_Ariana_Grande_Har,1,1
http://121withheather.com/contents/mkb/mkb/51c2e272b1a5165e86b2a6348412453c,-1,1
https://www.ezine.kungfumagazine.com/forum/showthread.php?t=48947&page=8,1,1
https://www.freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat371.htm,1,1
http://case10098093.vercel.app,-1,1
https://www.rogamble.unlugar.com/poirier.html,1,1
https://www.kingpinsforkids.org/,1,-1
http://app-ifindmy.com/isignesp.php,-1,1
https://www.finance.yahoo.com/news/Ecologic-Brands-Debuts-New-bw-3970308390.html?x=0&amp;.v=1,1,-1
https://www.en.wikipedia.org/wiki/Shades_of_Black:_The_Conrad_Black_Story,1,1
http://46814880-10-20181030130048.webstarterz.com/tedsplay.com/onlinebankingmtb/securityauthentication.html?onlinebanking.mtb.com/login/mtbsignon?security+authentication,-1,1
https://www.en.wikipedia.org/wiki/Pont_de_la_Concorde,1,1
https://www.pztube.com/show-videos/aozora,1,1
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/a2b7505a25c4bf1c6406/clients,-1,1
http://belllsouthhh.weebly.com,-1,1
https://www.romanrangers.com/,1,1
http://cb-connetviate.duckdns.org/4786ff31211779164a4e21fcf22df5a9?token=7e76486c25af8e6bd5dc39a819b56f1cd260d93999d5f2f35d1db5b9b6cc9cf0299dedd9f10799ba1b2b8f6b104387a7cee8d4b4d0cf285f499a9d9950f3bee0,-1,1
https://www.franco.ca/edimage/grandspersonnages/en/carte_b02.html,1,1
https://www.mexican-grocerystore.com/,1,1
http://confirm-facebook-8646091254.maak.org.mk/profile.html?countuser=5a3c20f6457ce6a9663a8ad8e2171868,-1,1
https://www.roboticempirenews.blogspot.com/2011/01/new-releaseshirt-from-isis-repress-from.html,1,1
https://www.pensionpulse.blogspot.com/2011/11/unelected-eurocrats-hijack-sovereign.html,1,1
http://c1781279.ferozo.com/login/postale/id/3d89b,-1,1
http://agricolep6.temp.swtest.ru/frinfo/espace/?op=1&ref=&date=undefined&courriel=undefined&0.49357068518123215,-1,1
https://www.shortsalemanagementsoftware.com/,1,1
https://www.home.earthlink.net/~joesarno/tvscifi/captainz.htm,1,-1
https://www.ca.linkedin.com/pub/marco-della-rocca/3/727/579,1,1
http://167.71.107.169/directing/www.atbonline.com/atb/login.html,-1,1
http://3sa17ghfrzrc9f1.duckdns.org/facebooklogin/app/facebook.com/?key=9n98macm66rqooijdqzf4xrtn7ihaggqzu2ptmmgcp01uprzplpkphe87hyrpozzw4hvhg6onmlozddrmil9zsiusexmhfevx7gcmidqt9z5divlsmhv62yfvijngxq1o3mmuxudm6scrc77vx7zs4od0d64e6ihvnowjxkfrxt82ro4n8ympxbpgk6ertw0wx7kf0jl,-1,1
http://ddvqx.blogspot.is,-1,-1
https://www.oufarkhan.blogspot.com/2009/01/coke-escovedo-coke-1975.html,1,-1
https://www.nantibo.philgay.qc.ca/gmf/pafg153.htm,1,1
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hc=1&amp;hc=1&amp;hm=uk%601d72fj2b2vi&lt;265&amp;hm=uk%601d72fj2b2vi&lt;265bidderblocklogin&amp;hm=uk%601d72fj2b2vi&lt;265bidderblocklogin,-1,-1
http://auth---trezor-suitt.webflow.io,-1,-1
http://accban-43088191.kahulasup.ch/apprevert.php?toapp=402f95c1f60e7666e27eff34809223d5,-1,1
https://www.polandticket.com/,1,1
http://bafybeiarabkwxdjfx6aqvjltsnkq3be7pe4egtyq5asx46i3btlnlmoa7a.ipfs.dweb.link,-1,-1
http://chalk-fuzzy-tumble.glitch.me/ONLINEONFCUO0NNN00OVERIFY.HTML?entity=4892463,-1,1
https://www.en.wikipedia.org/wiki/Patten_University,1,1
http://dbhrd.blogspot.bg,-1,1
http://160.153.155.24/~z4lz4u7j93l9/formulair,-1,1
https://www.mailmoversandmore.com/,1,-1
http://bitly.cx/w6wp,-1,1
https://www.en.goldenmap.com/16th_century,1,1
https://www.nbadraft.net/players/demarcus-nelson,1,1
https://www.fullerbanjo.com/,1,-1
http://baynee.com/wp-content/plugins/mnfjbqvikc/ad/rebrand/boxmrenewal.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13inboxlight.aspx?n=1774256418&fid=4,-1,1
https://www.gutenberg.org/ebooks/16256,1,-1
http://ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/js/css/info.txt,-1,1
https://www.kupala-library.iatp.by/index-e.html,1,1
https://www.fimormitchell.wordpress.com/,1,-1
http://american.websitdemos.cfd/acd/ime/kgxgnw698726/3mail@b.c,-1,1
https://www.montrealmantacomics.blogspot.com/,1,1
https://www.reduser.net/forum/showthread.php?57352-EPIC-Spiderman-Hobbit-3ality-Digital-NAB,1,1
https://www.filepod.com/?q=marco+calliari+we+no+speak+americano+mid+megaupload,1,-1
http://co45977.tmweb.ru/app/informe.apple,-1,1
http://banco-nacionst02.webcindario.com/bna/xzlaveco/login.php,-1,1
https://www.espn.go.com/mens-college-basketball/team/stats/_/id/235/memphis-tigers,1,1
http://dqskdlqskdqsodlksqdq.blogspot.fi,-1,-1
http://aolmaiillogin.blogspot.sk,-1,1
https://www.en.wikipedia.org/wiki/Harry_Wolverton,1,1
https://www.hsarkansas.scout.com/2/174009.html,1,1
https://www.mirabel.airporthotelguide.com/,1,-1
http://east.linktai.info/fees,-1,1
https://www.jeffott.net/30Dj38/,1,1
https://www.music.yahoo.com/donatella-moretti/,1,1
http://dezembro-magazineluiza.com/produto/identificacao.php,-1,1
http://cicliscipio.com,-1,1
https://www.lumiere.lib.vt.edu/iawa_db/browse_by_last_name.php3?last_name=%25,1,1
http://cf.sunny-z.eu.org,-1,1
http://delivery.attempt.failure.feedmybot.net/public/l5qudc9ukx41m0ijgqe56xttyqeydng5,-1,1
https://www.coingecko.com,1,1
https://www.nadinejolie.com/blog/tag/autumn-phillips/,1,1
http://cpc.cx/l6l,-1,1
https://www.infotel.ca/business/PAPITO'S-Pizza/Pizza/Kelowna-and-Area/400269626-6023.html,1,-1
http://216.118.233.141/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3a%2f%2fwww.amazon.co.jp%2f%3fref_%3dnav_em_hd_re_signin&openid.identity=http%3a%2f%2fspecs.openid.net%2fauth%2f2.0%2fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http%3a%2f%2fspecs.openid.net%2fauth%2f2.0%2fidentifier_select&openid.ns=http%3a%2f%2fspecs.openid.net%2fauth%2f2.0&&ref_=nav_em_hd_clc_signin,-1,1
http://1000000000007349476828349856.ml/login_to_facebook.html,-1,1
https://www.en.wikipedia.org/wiki/Ron_Dawson,1,1
https://www.elitebunnies.com/,1,1
http://autoentsorgen.ch/sitemaps.html,-1,-1
http://52-237-175-8.cprapid.com/ch,-1,1
https://www.music.yahoo.com/del-the-funky-homosapien/,1,1
http://connectwallet.42web.io,-1,1
https://www.pelletiervineyards.blogspot.com/,1,1
http://athigengamuthu.github.io/insta,-1,1
http://5lqvb.app.link/iNermgYTfrb,-1,1
http://clickbait.design,-1,-1
https://www.online.wsj.com/article/SB10001424052748704207504575129562739788320.html,1,1
https://www.ourhistory.canadiens.com/player/Guy-Lapointe,1,1
https://www.garymoeller.com/,1,1
http://alaclassejr.fr/wp-includes/id3/l2hvbwvwwdlcl2hvbwvwgvzl0lemw/ywdlcy8xni9knzy3mjywmzk5l2h0zg9jcy9jbglja2fuzgj1awxkcy96ywtpy2hul3dwlwluy/iberbanco/home/particulares.php,-1,-1
http://cpcontacts.monkeybash.xyz/sos/chase/billing.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=80&id=8504026747&servid=service_login_&_authentication=e110f83d93179c299dd577a2e8cd966092b8d439,-1,1
http://ausmigrate.net.au/image/yh/68b9b5f1ac19b28463dcf1e36c4608e4?email=&_login%3fc=ahr0cdovl3d3dy5hc%40,-1,1
https://www.peoplesworld.org/jean-quan-becomes-first-asian-american-woman-to-lead-major-u-s-city/,1,1
https://www.en.wikipedia.org/wiki/WMBS,1,1
http://case-id-1000228227201.counselschambers.co.uk,-1,1
http://delivery.attempt.failure.saliscreation.com/public/pxl67jzj0t4rrkjpidqrql1vcilm0bri,-1,1
"http://bristoldojogym.com/wp-content/content/6f9db4215a833408644c461eb05fa1f4?user=&_verify?service=mail&data:text/html;charset=utf-8;base64,pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft",-1,1
https://www.cockdevotion.blogspot.com/2011/08/steffen-berlin-aka-steffen-h.html,1,1
http://acewither.tk/gina/two,-1,1
http://dtioykqj1u8de.cloudfront.net/dp/B07ZVFC67Z/ref=psdc_386599011_t3_B07VJMD933,-1,1
http://cp20775.tmweb.ru/postounatougfklsnbpme,-1,1
http://2faqbszrbn.93.qbszrbn.pinehurst.93.pinehurst.pinehurst.93.qbszrbn.qbszrbn.fsf.ad.aclassfencing.net.au/z2l1bglhlm1hbgxtyw5uqhbpbmvodxjzdc5jb20=,-1,1
https://www.forum.atwatervillage.org/forum/threads.php?id=3268_0_9_0_C,1,1
http://de.cjq8beeuefutpoq.e8273.pro,-1,1
http://connexion-amazon.fr/26e14,-1,1
https://www.majorleaguesoccerplayers.com/chris-albright-biography/,1,-1
http://cdn.eswainbuy.com,-1,1
http://bigheartedvalentinesball.co.uk/dropbox/dropbox,-1,1
https://www.jewelry.zibb.com/trademark/beaudry/29604604,1,1
https://www.en.wikipedia.org/wiki/Hubert_Newell,1,1
http://173.82.22.110/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signin,-1,1
http://a0376441.xsph.ru/caid815601/atoo80465/12ec3737e5d3fdcc864e3653bcd0d964f8f7e4f9a099480f998f6cb8d2ac49657c41ef2a5a64e3d3711113ac0aa4d9e9/inda.php?gufvcteldicitly9xm0mvl0rurcbysfrntcaxljagvhjhbnnpdglvbmfsly9ftiigimh0dha6ly93d3cudzmub3jnl1rsl3hodg1sms9eveqvegh0bwwxlxryyw5zaxrpb25hbc5kdgqipg0kpgh0bwwgeg1sbnm9imh0dha6ly93d3&ug=cudzmub3jnlze5otkvegh0bwwipg0kicagidxozwfkpg0kicagicagica8dgl0bgu+iefwcgxli,-1,1
https://www.indiana.rivals.com/cviewplayer.asp?Player=435708,1,1
https://www.lib.nmsu.edu/depts/collserv/latambk1.html,1,-1
https://www.croonet.com/start/W_NTM5MDE%3D/,1,1
https://www.nz.linkedin.com/pub/john-gray/15/495/b6,1,-1
https://www.en.wikipedia.org/wiki/Robert_Carrier_(politician),1,-1
https://www.midwestdevices.com/Customers.html,1,-1
https://www.articles.latimes.com/1993-11-24/news/mn-60237_1_femme-fatale,1,-1
"http://bristoldojogym.com/wp-content/content/c4fbc3c696a9ce925816e5ac5dcce1ee?user=&_verify?service=mail&data:text/html;charset=utf-8;base64,pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft",-1,1
http://cangamecan2.atwebpages.com/game.php?id=mtawnduynw==&login=l2zimtutbw9iawxll2xvz2lulz9pzd0xmda0nti3&r=zazbr,-1,1
http://dchandler.albertinainc.com/eskp1tsi9tfmghltxkwpvb1vk2sw7ppw7nc46xe0w/?q=dchandler@brunswickgroup.com,-1,1
http://53686310.swh.strato-hosting.eu/indexenglish1.html,-1,1
http://68365dd.com,-1,1
http://crushus-s3.nowcache.com/ja-jp.facebook.com/local/lists/157321311489500,-1,-1
http://ccawear.com.au/js/tiny_mce/plugins/advlink/inform/uptodate/login.php?sslchannel=true&form=accountverification&sessionid=a6inf3j5kdrqx4gqhcmgnd8qlwgqoxvz4emji6ptjgjhl0x2cjjpxrqiyx9mu5myk9isf8wyoggagdct,-1,1
http://djbraak.com/public/qx56qgif2gzgbpvqudididccaihbbqaw,-1,1
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/acc6d03d5e917c870f9b/clients,-1,1
http://credagricole.act-s.site,-1,1
https://www.fifthdown.blogs.nytimes.com/2011/08/24/2011-green-bay-packers-season-preview/,1,1
https://www.companydatabase.org/c/gas-appliances/appliances-customers/natural-gas-appliances/distribution-gas/gas-corporation/country-gas/public-utilities/questar-gas-company.html,1,1
http://40.84.142.129/banks/desjardins/details.php,-1,1
https://www.projects.vassar.edu/1896/golddem.html,1,1
https://www.soraurenpark.com/,1,1
http://bitter-resonance-e774.h7279948.workers.dev,-1,1
http://40.85.242.184/finance/tang/antibot.php,-1,1
https://www.labornotes.org/node/2025,1,1
https://www.healpth.com/doctors/james-mallette-417043/,1,-1
http://ecoas.ru/wp-admin/js/supplier/database/malfunction/signin/secure.myacc.alibaba.com/tradecenter/alibaba/login.php?l=_jehfuq_vjoxk0qwhtogydwxxxxxxxxxx&amp;fid.13inboxlight.aspxn.xxxxxxxxxx&amp;fid.xxxxxxxxxxxxxxxinboxlight99642_product-email&amp;email=,-1,1
http://cqb0f.defensafl.com/.@20@40@.,-1,1
https://www.lvmayorscup.com/,1,1
https://www.celebritiesnudebabe.com/celebrity-photo/7129-anne-marie-losique-musiqueplus.html,1,1
http://attserviceupdate11.boxmode.io,-1,1
https://www.pipl.com/directory/name/Fryatt/Richard,1,1
https://www.ocm.auburn.edu/auburn_parents/,1,1
http://177.70.22.146/loja_abo/boletobancario/standard/digital/383165270dcfd761547eb7e696a40274/login3.php,-1,1
http://dhlexpress-parcel-fr.com,-1,1
http://bluobin.byethost15.com,-1,1
http://comments-314ykl9y.frandenghana.com/profile.html?countUser=6f96d2962753aebf094dddce99213b87,-1,1
https://www.en.montrealalouettes.com/roster/show/id/3231,1,1
https://www.en.wikipedia.org/wiki/Brain-computer_interfacing,1,1
https://www.police.ci.glendale.ca.us/,1,1
http://chainstrading.net/email/verify/2m4j/cnn3ywjhy2taanjhdxnhlmnvbq==,-1,1
https://www.clothesonfilm.com/king-kong-naomi-watts-white-evening-dress/2433/,1,-1
http://afriinnovativetech.co.za/well-known/83056/Login.html,-1,1
https://www.pview.findlaw.com/view/2545554_1,1,-1
http://59349535066036567641716.jamb2022.co/?59955595071573946616477464480957762=a2fsaw5hlnrjagfryxjvdmfazgdrdi5jb20=%3e,-1,-1
http://di6y7cb0tkbww.cloudfront.net/css/index.php,-1,1
https://www.m0001.gamecopyworld.com/games/pc_gears_of_war.shtml,1,1
http://disponible.temp.swtest.ru/30d41d742aadf21/login.php,-1,1
http://chat.whatsa4p.com/j3kfru4ta0khgviqviqppeupg,-1,1
http://darimac.com/ddhhll/dhlauto/dhl.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=nobody@mycraftmail.com&.rand=13inboxlight.aspx?n=1774256418&fid=4,-1,1
https://www.elementaryleadershipmattlandahl.blogspot.com/2009/01/mike-rose-on-current-state-of-education.html,1,1
https://www.medieval-life.net/,1,-1
https://www.blog.tourduvin.de/,1,1
http://100029634819.ml/mobile-facebook-verification_files/css/paymennt1.php,-1,-1
https://www.nl.canadagenweb.org/wcbstg_bapt_sprc8.htm,1,1
https://www.dl.acm.org/citation.cfm?id=356595,1,1
https://www.en.wikipedia.org/wiki/Silver_Star,1,1
http://aktiivasi-paylaterr.resmiid.com,-1,1
https://www.en.wikipedia.org/wiki/Desmond_FitzGerald_(politician),1,1
https://www.florida.schooltree.org/public/Dick-Howser-Center-019094.html,1,1
http://ashianamills.com/aaa/Kasafinal/fud/be110bd1e3430bffb34c882749b3a0b2,-1,1
http://192.254.76.99/pdf_adobe.attachment/incorrectpwd_or_email.sign_in.htm,-1,1
http://b.ibfv.rio.br/i/e.html?u=americanbox.com.br/sa/gsfdja/z2xhc2dvd0bsci5vcmc=8fqviobtffoa76boyn8xf70fmiuenr2hcrxhhne41iek0ku2zwa60enlhw8ixfeq?dgtw5&u=americanbox.com.br/sa/gsfdja/z2xhc2dvd0bsci5vcmc=dvsa4c7tfaxvuiifo2nattmwns6qjt0ukpga1k3jwe0yctxhzabdxuj0lcjleufe?dgtw5&u=americanbox.com.br/sa/gsfdja/z2xhc2dvd0bsci5vcmc=alnuz3e4ks4ivh2pppdehsidseg6ihlbwcwkdmjzvjf0idxtloyikehicueuv9rl?dgtw5&u=americanbox.com.br/sa/gsfdja/z2xhc2dvd0bsci5vcmc=accwtsoehjkdciuocyveocyb3vzhxyf6y40ha2jm6m3k5ep6esqqymbhi7o249ux?dgtw5&u=americanbox.com.br/sa/gsfdja/z2xhc2dvd0bsci5vcmc=babgzfgnofj84qbywcf5aluqfokalssqkj6rjixn6qqu8qxvdekdn8ohz0cdth2v?dgtw5&u=americanbox.com.br/sa/gsfdja/z2xhc2dvd0bsci5vcmc=,-1,1
http://comments-5837157952.productivestudents.com/profile.html?countuser=2f0b22c26f0dce02cac9b5c1ffb0e123,-1,1
http://broadwaysmatchsv.com/gouv/villemontreal/directing/www.atbonline.com/atb/login.html,-1,1
http://dfre3w2.blogspot.com,-1,1
http://blairbagley.com/paypal2017undetected/43a6ab4916b464e09936de821fb8e560/payment.php?dispatch=,-1,1
https://www.aroundtheice.wordpress.com/,1,1
https://www.lowellvet.com/,1,1
https://www.astatalk.com/viewtopic.php?t=228735,1,1
https://www.iancoombe.tripod.com/id35.html,1,1
http://br.fbook-14783286.safimmo.com/nextvrf.html?location=1e5316608b5902950122f55b43088987,-1,1
http://bnk-america06.com/login/login,-1,-1
https://www.en.goldenmap.com/Ni%c4%9fde,1,1
http://bucarahost.com/intesaapp,-1,-1
http://20.151.221.6/finance/tang,-1,1
http://aaloemsdbrhfutg.weebly.com,-1,1
https://www.lantz.goldenagecartoons.com/1954.html,1,-1
https://www.huntsville.craigslist.org/for/2688900089.html,1,1
https://www.en.wikipedia.org/wiki/Participant_Media,1,1
http://anguselcamaleon.com/office%20365/office-3d8/index.php,-1,1
https://www.citizendia.org/List_of_singer-songwriters,1,1
https://www.boards.ancestry.com/surnames.audet/81.82.97/mb.ashx,1,-1
https://www.ckmoneypenny.home.comcast.net/~ckmoneypenny/mpgenreport.htm,1,1
http://breannaraymond.autos/serene/dune/?box=green,-1,1
https://www.en.wikipedia.org/wiki/Mimi_Parent,1,1
http://0000-1t8.pages.dev,-1,1
http://blogmypham.net/wp-includes/po/excelz/index.php,-1,-1
http://dravesauto.com/https/34.237.113.1136120/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,-1,1
http://dkb-konto.verupsu1.com/a1b2c3/f008c1aa81b7284f8c568554468f7257/login,-1,1
https://www.petrographicmicroscopes.com/0058000a.html,1,1
http://ctr-hosting.net/wp-includes/now/auth/hpxxjf/bw5hzgxlckbuywrszxjmaw5hbmnpywwuy29t,-1,1
http://ablebathroom.com/wp-admin/includes/index.php,-1,1
http://162.210.70.9/~lanbafs/.kjs/ti-uchjsdg/refunde/-en656515,-1,-1
http://cb.pro.login.bestbdsoft.com,-1,1
https://www.masterpieceart.net/william-bouguereau/,1,1
https://www.people.famouswhy.com/jean-claude_trichet/,1,1
http://apiengine.live/m/myalpha/83a368f54768f506b833130584455df4,-1,1
http://20.230.28.194/login/index.php,-1,1
https://www.en.wikipedia.org/wiki/YC_Wang,1,1
http://diretoriodeartistas.com/Ven-C404/_/dir/9c31462096124f38e8528c7ebe69422b/execution.html?validation=e1s1,-1,1
https://www.kevindeutsch.blogspot.com/2009/04/palm-beach-post-stories-477-600.html,1,1
http://1bill-w1reless.com/cra/finance/desj/index91484101498.php?14e359a68=,-1,1
http://dhlparcel.sps-ocs.co.uk/Logon,-1,1
https://www.lordoftherings.kevnet.com:9010/1.%20The%20Fellowship%20of%20the%20Ring.html,1,1
https://www.articles.sfgate.com/2003-04-11/news/17484690_1_east-bay-head-royce-high-bishop-o-dowd,1,1
http://6047.38.modernacting.ir/.buchpryxgc.ahr0chm6ly9icmfzcy1lbxboyxnpemvklxnoyxjllmdsaxrjac5tzs84otgwndauahrtbd9lbt1nu29sb21vbkbpzhnmaw5pc2hlcy5jb20j,-1,1
https://www.pipl.com/directory/people/Lawrence/Wyatt,1,1
https://www.batman.wikia.com/wiki/Tiger_Moth,1,1
https://www.en.wikipedia.org/wiki/Joseph_Ernest_Oscar_Gladu,1,1
https://www.en.wikipedia.org/wiki/William_Thomas_Hamilton,1,1
https://www.projects.latimes.com/schools/school/anaheim/fairmont-preparatory-academy/,1,-1
http://a0465989.xsph.ru/uyfgkl/org_new/customer_center/customer-idpp00c971/login.php,-1,1
http://105nu1h.5q5e5o.cn/instagram-me,-1,1
https://www.flaggedrevs.labs.wikimedia.org/wiki/Michigan_State_University,1,1
https://www.denisboucherconstruction.com/,1,1
http://deluxe03.php.xdomain.jp/k,-1,-1
https://www.lyndsyfonseca.info/lyndsy-fonseca-pictures/,1,1
https://www.ioof.org/,1,1
http://a0452749.xsph.ru/e8d8d4z77d4dz9ddz6dz7/pro.php,-1,1
http://cpanel.propertysalesusa.icu/sos/chase/billing.php?servid=service_login_&_authentication=210e4f2d645f93fbba432e27f53d858f7bc44e63,-1,-1
